Customer_Age,Transaction_Count,Product_Category,Region,Repeat_Customer,Income_Level,Annual_Spend,Average_Discount_Utilized,Session_Duration_Minutes,Page_Views_per_Session,Ad_Clicks_per_Session,Products_Viewed_per_Session,Subscription_Status,Sales_Amount_ImputeMean,Customer_LT_ImputeMean
59,6,D,North,Yes,Medium,4471.519445,27.27850229,14.79713208,6,3,5,Not_Subscribed,109.4519496,12362.98741
29,3,A,West,Yes,Medium,2598.393903,16.50888433,34.50962635,5,3,4,Not_Subscribed,105.1205947,11280.14867
31,5,C,West,Yes,High,840.6487729,22.74178359,40.06730071,5,1,6,Not_Subscribed,119.6538197,14913.45492
38,7,B,South,No,Medium,2245.217405,29.59278958,14.28847649,2,2,7,Subscribed,133.3094889,18327.37222
39,4,D,South,No,High,4115.919468,6.254383758,40.81514086,6,1,9,Subscribed,120.2874013,15071.85033
38,4,B,East,Yes,Medium,4557.983128,7.417363995,30.37541841,5,2,2,Subscribed,63.18251537,795.6288433
61,3,B,North,Yes,Medium,1415.627341,23.01141854,40.91805339,4,4,4,Not_Subscribed,74.40846067,3602.115166
47,6,B,West,Yes,Medium,801.3812541,12.04562508,29.29779638,7,0,5,Subscribed,87.50362845,6875.907112
56,4,D,West,No,Low,4448.077039,9.607534924,4.777220825,5,2,1,Subscribed,100.521821,10130.45525
37,5,A,North,No,Low,2252.322225,5.984046995,28.48032618,6,2,4,Subscribed,110.3531804,12588.2951
41,7,C,North,No,Low,2937.924339,5.5461678,40.60143819,6,3,6,Not_Subscribed,85.48512374,6371.280934
40,4,A,South,Yes,High,4856.296154,24.36214008,21.06253981,6,1,2,Subscribed,103.7353353,10933.83382
24,3,C,East,Yes,High,799.5412756,8.360835684,26.12035031,3,1,3,Subscribed,84.89234135,6223.085338
26,1,A,East,No,Low,3417.431034,16.6930154,28.23866496,5,4,3,Not_Subscribed,87.76964394,6942.410985
18,5,B,South,No,Low,833.4744016,20.14742038,1.004861201,4,5,5,Not_Subscribed,71.86677806,2966.694516
43,8,B,South,Yes,Medium,2189.610178,15.70879501,46.71347575,8,2,4,Subscribed,81.53533508,5383.833769
55,5,C,West,No,Medium,4117.165453,5.677666308,20.9862432,3,1,2,Not_Subscribed,72.96630789,3241.576972
55,5,D,South,No,High,2450.625047,24.58753756,35.05735432,2,2,6,Subscribed,80.48253494,5120.633735
61,3,A,East,No,High,4987.320593,5.262830614,29.13298864,1,3,7,Not_Subscribed,121.0728359,15268.20898
39,3,B,West,Yes,Medium,3015.766782,24.04724736,42.57619056,7,2,4,Subscribed,81.01202222,5253.005556
61,6,C,East,Yes,High,1945.229687,27.33261234,34.06056122,3,4,4,Not_Subscribed,152.6476413,23161.91032
27,5,A,North,No,Low,1490.500967,15.82099803,27.65075728,2,3,1,Not_Subscribed,109.866358,12466.5895
23,7,C,East,No,Medium,2077.342404,18.38856183,21.06484907,4,3,3,Not_Subscribed,103.6967225,10924.18062
34,6,D,West,Yes,Medium,2176.399732,16.92458482,37.97850701,6,2,2,Subscribed,82.8328444,5708.211099
55,8,D,East,Yes,High,809.2115498,14.73021547,11.26558696,2,4,5,Subscribed,114.0061976,13501.5494
41,8,A,West,No,Medium,2163.083897,27.18561338,36.4589042,7,4,7,Subscribed,88.48724348,7121.810869
27,8,D,West,No,Medium,2589.073339,27.34833777,19.00955248,4,2,6,Not_Subscribed,102.4401963,10610.04907
25,9,A,South,No,Low,3752.319885,13.39540912,42.52283662,10,2,4,Not_Subscribed,151.2016908,10193.947060490147
38,5,A,East,Yes,Medium,3455.282681,20.37674385,31.61299543,8,0,3,Subscribed,98.07880201,9519.700501
23,3,D,South,No,Medium,3689.445449,28.17268905,36.44123768,6,1,3,Not_Subscribed,122.9854665,15746.36663
38,4,C,South,No,Medium,537.6365684,29.05146247,30.81988814,7,2,5,Subscribed,100.91255216895318,6484.117874
56,5,C,East,No,Medium,1479.503298,17.72397601,12.47622905,3,1,7,Subscribed,99.30023019,9825.057548
41,6,A,West,No,Low,3477.579298,16.32062013,21.39270837,4,4,3,Subscribed,135.4160127,18854.00318
50,7,B,North,No,Medium,2677.952157,11.9673579,36.72389338,8,0,6,Not_Subscribed,87.46065884,6865.164711
35,4,A,East,Yes,Low,523.9106405,28.97179683,31.66655817,5,2,4,Subscribed,100.91255216895318,19062.24279
45,6,C,South,No,Low,4120.225891,8.570357612,41.80989905,4,2,5,Subscribed,114.1550387,13538.75968
49,13,A,South,No,Low,3977.64308,19.4957394,34.03274563,4,4,4,Subscribed,88.75066448,7187.666121
29,3,C,West,Yes,High,2967.886233,12.06375669,20.33298109,5,1,3,Subscribed,112.6481548,13162.0387
59,7,D,South,Yes,High,799.084966,11.97520726,22.03935862,5,4,8,Subscribed,119.451089,14862.77225
44,7,A,North,No,Medium,3949.317723,15.12421468,31.02917391,4,2,5,Not_Subscribed,112.4361992,13109.04981
27,2,A,South,No,Low,3126.711145,29.9698234,6.85955934,3,3,8,Not_Subscribed,68.5955056,2148.876401
63,5,D,West,No,High,4018.819897,6.374157671,46.73441886,6,2,3,Subscribed,85.45725648,6364.314121
59,2,D,East,Yes,Medium,3882.861466,19.46354546,34.41746736,8,1,6,Subscribed,95.04962729,8762.406822
49,4,B,West,Yes,High,4113.509324,7.064303951,42.27034597,5,1,5,Subscribed,98.51133142,9627.832854
59,3,D,South,Yes,Low,2831.036299,8.86302075,14.19396059,5,4,4,Subscribed,112.413442,13103.36049
43,3,B,West,Yes,Medium,1131.460332,15.98907354,42.4456516,3,2,5,Not_Subscribed,103.55402,10888.505
42,1,D,South,No,Low,3520.20863,17.76150328,52.31498911,5,1,3,Not_Subscribed,73.29311283,3323.278206
28,7,C,West,Yes,Low,3292.132033,11.46981021,16.79121645,5,3,1,Subscribed,107.603957,11900.98926
40,4,A,East,No,High,3840.139342,12.91142827,37.71401795,10,3,5,Not_Subscribed,112.2117149,13052.92873
51,9,D,South,Yes,Medium,1264.464527,7.174175506,30.01109945,4,0,3,Not_Subscribed,111.195809,12798.95224
57,4,C,North,No,Medium,1377.3884,12.5804946,14.55566152,4,5,6,Subscribed,121.6156145,15403.90363
40,6,D,North,No,Medium,4506.842827,29.16396098,34.92883972,9,0,5,Subscribed,116.6784431,14169.61077
46,3,A,North,No,High,3874.900093,28.61768454,38.33603205,5,5,1,Subscribed,109.1836016,12295.9004
48,8,D,North,Yes,Medium,4587.028199,13.37195725,23.98873447,4,1,6,Subscribed,98.59668577,9649.171443
24,6,D,South,No,High,3914.218945,19.27134841,41.6591652,2,2,1,Subscribed,66.78078133,1695.195332
57,5,A,South,No,Medium,3187.198877,27.73988478,13.33236593,4,4,9,Not_Subscribed,108.5923644,12148.0911
50,3,D,East,No,High,3443.597317,5.154595566,15.05243854,4,1,6,Not_Subscribed,104.1537537,11038.43844
38,11,A,West,Yes,Medium,4501.075658,25.26708926,31.36597396,5,1,4,Not_Subscribed,105.4315767,11357.89419
19,7,B,South,No,High,3104.630395,28.70923882,30.25385278,2,2,2,Not_Subscribed,74.46502848,3616.257121
35,6,D,North,Yes,Low,3345.760959,7.283143358,22.83426512,8,5,3,Subscribed,78.37886919,4594.717298
64,6,C,South,No,Low,1204.145222,9.036192151,38.09594436,3,3,4,Not_Subscribed,121.0630571,15265.76427
50,6,D,North,Yes,Low,2632.645491,29.01865757,35.30894314,5,4,6,Subscribed,99.20889692,9802.224231
54,6,A,East,No,Medium,3723.787004,18.43850359,38.58139071,4,1,2,Not_Subscribed,113.6300139,13407.50349
51,5,A,West,No,High,1719.242142,5.354915862,28.76863565,5,1,2,Subscribed,100.5663675,10141.59188
37,8,C,South,No,Low,1410.143812,11.44079997,36.02580268,7,6,3,Not_Subscribed,100.5951228,10148.7807
52,6,C,West,No,Medium,1912.220637,16.24859186,25.54349697,6,1,4,Not_Subscribed,118.7656761,10193.947060490147
35,8,A,North,Yes,High,1586.752826,22.32272278,50.5381869,7,1,1,Not_Subscribed,89.67910544,7419.776359
63,13,B,North,No,Low,1467.106867,23.32900945,21.8745423,3,2,3,Subscribed,101.9224155,10480.60388
41,4,B,West,No,Low,2411.828793,29.88553782,51.05297429,8,2,3,Subscribed,90.75449423,10193.947060490147
25,1,A,East,No,Medium,4585.273312,12.18777998,30.34887947,3,2,2,Not_Subscribed,91.31007545,10193.947060490147
47,4,B,West,Yes,High,2781.76841,18.45550255,16.2448911,6,1,7,Subscribed,93.81655753,8454.139383
61,2,C,West,Yes,Medium,1345.641714,18.3330887,43.6807935,6,6,2,Not_Subscribed,104.4426754,11110.66886
27,7,B,South,Yes,Low,846.3725122,15.14113149,31.25901388,6,2,8,Not_Subscribed,90.42502757,7606.256892
40,4,C,South,No,Medium,3632.702653,9.229047346,38.51124098,3,1,5,Subscribed,125.1151225,16278.78063
28,5,D,North,Yes,Medium,2222.59444,29.43641408,42.23855919,1,1,7,Subscribed,82.10785396,5526.963489
19,8,C,South,Yes,Low,4198.23926,26.33292967,33.37955554,6,4,1,Not_Subscribed,96.26256712,9065.641779
43,6,D,East,Yes,Low,3467.798459,17.45832571,24.07759155,5,2,2,Not_Subscribed,91.20537883,7801.344709
53,5,C,East,No,High,4083.086527,20.08113557,39.75713378,2,1,4,Not_Subscribed,128.9395577,17234.88942
50,2,C,East,Yes,High,1723.757177,10.68152634,30.00755507,4,0,4,Not_Subscribed,103.9310955,10982.77388
64,6,B,North,No,Low,3615.615151,18.59467676,36.85857819,10,1,8,Not_Subscribed,120.6368908,15159.2227
30,5,C,East,Yes,Low,1688.278931,22.37425333,8.462694262,3,1,1,Not_Subscribed,70.28879254,2572.198135
57,6,A,East,Yes,High,4725.808158,17.87917571,34.46981717,11,2,2,Not_Subscribed,105.3410053,11335.25133
42,3,D,South,No,Medium,3363.684267,29.75712926,23.61414175,2,4,3,Subscribed,117.7926159,14448.15398
21,6,D,North,No,Low,1960.303101,20.28354141,46.53309637,3,1,5,Subscribed,101.6456798,10411.41995
59,6,C,West,No,Low,1712.80338,14.27434281,36.23087348,3,3,5,Subscribed,121.3096075,15327.40188
36,4,A,East,Yes,Medium,1359.169633,24.30380069,32.39857746,2,2,2,Subscribed,89.654231,10193.947060490147
35,7,C,South,No,High,3625.884315,9.26156279,34.86309993,3,2,3,Subscribed,128.1869488,17046.7372
54,4,C,West,No,High,1484.220258,14.61289534,20.01559147,6,4,7,Subscribed,145.9779625,21494.49062
47,0,B,East,Yes,Medium,3178.864697,13.67397376,46.23256691,6,1,4,Subscribed,92.74322879,8185.807198
36,9,C,West,No,Low,1690.857621,15.79517738,49.91370418,7,1,8,Not_Subscribed,91.08994957,7772.487393
40,1,C,West,No,Medium,3478.860252,24.54449565,33.92913511,3,2,4,Not_Subscribed,129.0676895,17266.92239
33,6,B,North,Yes,Low,4167.228778,17.1043258,45.90403569,5,2,3,Subscribed,131.5914429,10193.947060490147
18,4,B,North,Yes,High,4001.113594,24.85036126,24.30851801,2,3,5,Not_Subscribed,89.54279946,7385.699864
29,5,A,East,Yes,Low,3923.830989,19.41222258,22.02886434,5,1,7,Subscribed,91.59626366,7899.065915
41,6,B,East,No,Low,1344.750826,13.55173587,30.40924749,4,3,5,Subscribed,94.36430782,8591.076956
51,8,D,North,Yes,Low,897.7322614,25.24946859,34.34941038,1,1,3,Subscribed,73.11098978,3277.747445
25,4,D,East,No,Low,3645.269728,10.95724176,26.06013319,3,1,5,Subscribed,81.62696107,5406.740268
35,5,A,East,Yes,Low,2157.562462,10.60957449,35.3776819,3,3,3,Not_Subscribed,79.91718466,4979.296166
22,10,C,North,Yes,High,2445.558019,17.6125731,33.06389482,8,2,6,Subscribed,84.6440487,6161.012174
43,5,A,West,Yes,Medium,640.1709176,11.52123115,20.01693225,10,5,1,Subscribed,100.91255216895318,9826.575563
47,7,B,East,No,High,1668.094022,5.227175874,35.18793017,4,0,6,Subscribed,104.6842947,11171.07366
30,6,C,South,No,Low,651.5438174,21.20743818,38.63528243,5,6,4,Not_Subscribed,100.91255216895318,17752.50246
36,4,A,North,No,Medium,4456.335977,17.77734554,31.71469318,6,1,1,Not_Subscribed,80.03291919,5008.229796
46,3,A,East,No,Low,1595.285074,16.13794536,41.52648103,3,2,1,Subscribed,119.686448,14921.61199
20,5,D,East,No,High,3008.017263,29.17421287,17.82596207,11,4,3,Not_Subscribed,95.72022312,8930.055779
43,4,A,North,Yes,High,675.406943,19.2799796,34.67950422,5,3,4,Subscribed,100.91255216895318,9752.681452
57,4,C,South,Yes,Low,3500.813261,26.58578944,18.29719294,5,3,4,Not_Subscribed,113.4963898,13374.09746
29,5,A,South,Yes,Low,1953.623056,8.486255905,18.85918642,3,1,5,Subscribed,77.54555957,4386.389892
19,2,A,North,Yes,Medium,4540.636341,19.23016158,23.69069166,7,2,3,Subscribed,107.6481949,11912.04873
28,7,B,South,No,Medium,4496.53185,26.69949067,20.57939816,2,4,8,Subscribed,103.3290442,10832.26104
61,3,A,East,No,Low,1963.807783,19.57764393,24.52004181,5,0,5,Not_Subscribed,109.8490253,12462.25632
45,5,C,South,No,Medium,4554.324031,22.95035445,27.85849689,4,2,8,Not_Subscribed,105.7833729,11445.84322
35,6,D,East,Yes,Low,4982.709531,14.3010892,38.37154486,6,2,4,Subscribed,149.1060028,22276.5007
30,8,D,West,Yes,Low,4214.370489,7.311237926,26.78840961,4,1,3,Not_Subscribed,87.24520031,6811.300079
54,5,D,South,No,Low,4301.921065,16.44750738,14.14374293,5,1,3,Not_Subscribed,89.3800609,7345.015225
39,3,D,West,Yes,High,1620.539312,14.86198477,41.40067846,3,4,4,Subscribed,87.53718947,10193.947060490147
29,3,B,North,Yes,Low,3095.160795,26.67650456,21.62909866,5,3,3,Subscribed,88.89045762,7222.614404
19,5,C,South,No,Low,802.6516129,11.09988256,29.41279573,6,4,5,Not_Subscribed,87.25225745,6813.064363
54,7,B,East,Yes,Low,927.1307157,29.16835569,34.46536507,3,2,2,Subscribed,123.7803306,15945.08266
24,5,D,South,No,Medium,4995.016754,28.953453,31.99610418,7,3,4,Not_Subscribed,128.410085,17102.52124
43,5,B,North,Yes,Low,1969.876622,11.19079108,40.94179548,4,2,6,Subscribed,88.58507413,7146.268531
43,10,A,North,No,High,3866.827604,13.70129889,34.79003143,2,3,2,Subscribed,83.35288854,5838.222134
41,2,C,East,Yes,High,4129.992739,27.38889352,21.3869042,12,3,4,Subscribed,109.4283111,12357.07778
29,6,A,South,No,Low,4361.10472,29.16555552,51.78562174,4,0,5,Subscribed,88.95553911,7238.884779
33,7,B,West,No,Low,4989.327338,16.08597757,31.94333463,2,1,7,Subscribed,112.6586364,13164.65909
40,4,A,North,Yes,Low,1586.734184,13.02492614,28.52659773,7,3,2,Subscribed,104.0584604,11014.6151
57,11,B,North,Yes,High,681.5787209,18.15235033,39.63925423,1,2,4,Subscribed,100.91255216895318,2421.279425
26,5,B,East,No,Medium,2350.361831,22.19423016,32.49450946,0,1,3,Subscribed,130.950104,17737.52601
49,4,C,South,No,Medium,1085.363014,11.83686288,33.99228193,3,1,3,Not_Subscribed,135.9175535,18979.38837
32,1,C,West,No,Low,600.9165012,23.41182937,54.92183999,10,1,7,Not_Subscribed,100.91255216895318,6936.056548
54,11,C,South,No,Medium,2121.920722,6.291433928,27.24878572,2,2,8,Not_Subscribed,92.2459688,8061.4922
30,3,D,South,No,High,4026.82213,6.232362319,26.82239106,9,3,2,Not_Subscribed,105.7173078,11429.32695
22,2,C,West,Yes,Low,3047.813111,14.65719263,31.16578512,3,1,10,Not_Subscribed,106.6891358,11672.28395
28,7,A,East,Yes,Medium,1907.500951,13.8368298,40.71515936,6,0,4,Not_Subscribed,113.1708855,13292.72136
27,5,C,North,Yes,Low,3444.539025,12.89083038,14.9346597,5,1,6,Not_Subscribed,140.2040908,20051.02269
30,1,C,East,Yes,Low,1544.081811,17.27549407,10.34444109,3,1,3,Not_Subscribed,96.46105545,9115.263863
58,6,C,East,Yes,High,564.7165073,13.01833956,24.12884729,8,1,2,Not_Subscribed,100.91255216895318,6008.513777
63,4,B,South,No,High,3939.590239,9.806447962,13.66077041,4,2,3,Subscribed,72.41361544,3103.40386
32,9,B,West,Yes,Medium,3306.843882,12.73673873,25.75168652,5,1,6,Not_Subscribed,85.3813992,6345.3498
59,4,C,North,Yes,High,3930.36181,29.37260682,35.02499696,4,3,3,Not_Subscribed,99.33746054,9834.365136
24,9,B,South,No,Low,675.2210751,15.27783542,21.09251136,4,0,6,Subscribed,100.91255216895318,18972.78932
57,5,B,North,No,High,4267.038325,16.11781942,15.73173423,3,7,4,Not_Subscribed,89.64777402,7411.943505
45,2,D,South,Yes,Medium,3287.8679,19.41362475,30.69337162,5,2,1,Subscribed,104.475759,11118.93976
49,8,A,West,Yes,Medium,3035.279078,29.58351921,38.62543485,3,1,6,Subscribed,99.67154208,9917.88552
52,2,B,North,No,Medium,3310.763217,11.04003191,13.05026561,7,3,4,Not_Subscribed,123.7678655,15941.96637
32,7,A,North,Yes,High,4389.949611,22.03205276,38.20232398,2,1,1,Not_Subscribed,150.5386485,22634.66213
53,9,B,East,No,High,3141.21428,22.89961734,38.17306204,7,2,2,Subscribed,89.38262454,7345.656135
38,3,C,South,Yes,High,3114.276709,20.18311042,39.54085102,4,0,6,Not_Subscribed,90.21121115,7552.802787
23,3,B,South,Yes,High,4958.056207,7.214458491,42.18480215,3,3,4,Not_Subscribed,120.8832175,15220.80439
18,6,B,South,Yes,High,3905.285752,21.9218069,52.02013925,3,2,6,Not_Subscribed,113.6378298,13409.45745
21,7,A,East,Yes,Medium,2490.322125,6.602367776,26.43907951,8,4,3,Not_Subscribed,136.9341465,19233.53663
28,2,C,East,No,Medium,3683.2865,19.90356624,31.0957158,10,0,3,Subscribed,111.6785637,12919.64093
61,9,D,North,No,High,2251.537123,23.48952943,25.83561567,5,3,4,Subscribed,92.81415818,8203.539546
43,5,A,South,Yes,Low,1529.939581,10.27424727,30.01976845,8,1,2,Not_Subscribed,111.8130966,12953.27415
54,5,C,South,Yes,Medium,3185.833446,26.04055019,45.32873356,1,2,3,Not_Subscribed,122.1740716,10193.947060490147
40,3,C,North,Yes,Low,4676.819442,5.758845138,16.54985516,6,1,1,Not_Subscribed,116.4096436,14102.41091
46,6,A,North,Yes,Low,4681.12784,26.09532159,21.38950328,2,2,3,Subscribed,110.1454806,12536.37016
38,6,B,North,No,Medium,2038.573751,16.50822627,43.77180937,4,3,4,Not_Subscribed,121.3334938,15333.37345
62,4,C,West,No,Low,2874.548598,10.4396985,40.20036507,4,3,1,Not_Subscribed,123.3859118,15846.47795
62,6,D,West,Yes,Low,1452.361544,8.344453625,26.36868353,8,4,3,Subscribed,127.6431798,16910.79496
44,8,B,North,No,Medium,4980.339993,28.83267919,38.54402001,7,1,1,Subscribed,112.9741978,13243.54944
56,4,A,East,No,Medium,4915.030585,6.81663969,33.41215842,4,2,4,Not_Subscribed,96.65763839,9164.409598
57,6,A,East,Yes,High,3422.790184,9.977335498,45.00274609,7,2,4,Subscribed,102.9342737,10733.56843
30,4,A,South,Yes,Medium,4119.863269,13.69555869,30.74509594,5,2,8,Not_Subscribed,124.1301793,16032.54483
40,9,A,West,Yes,Low,3717.950726,20.50587122,40.25632114,7,1,5,Subscribed,83.66128658,5915.321645
33,5,D,West,No,Medium,3169.211986,18.62002713,56.4201191,3,3,5,Subscribed,107.3734662,11843.36654
47,7,D,North,No,High,740.0659865,8.14108731,35.98099155,4,2,3,Subscribed,92.13322375,8033.305938
21,2,C,North,No,Medium,2546.439541,12.24319959,30.49328166,8,3,5,Subscribed,100.5748965,10143.72411
57,4,D,North,No,Low,3536.53836,10.96879428,37.22446985,7,1,5,Subscribed,125.5690373,16392.25931
33,4,A,North,Yes,Medium,3548.892262,10.33857136,26.34719142,2,0,2,Subscribed,103.8219814,10955.49534
48,7,D,North,Yes,Low,2179.051783,15.27860841,53.87967706,2,1,3,Not_Subscribed,100.928731,10232.18274
59,3,B,East,Yes,Medium,4737.61394,22.60078631,31.80071038,6,0,3,Not_Subscribed,72.80287718,3200.719295
42,4,B,East,No,High,1253.106645,10.43632331,27.2706668,8,3,5,Subscribed,114.9250713,13731.26783
61,3,C,North,Yes,High,2751.617508,14.16697199,21.64310995,4,3,3,Subscribed,112.9096836,13227.42091
29,3,A,East,Yes,Medium,3608.977894,14.77293567,40.97220192,6,1,4,Not_Subscribed,143.2650945,20816.27362
43,2,D,North,No,Low,3637.111127,29.41141324,38.67187413,8,1,4,Not_Subscribed,93.8444353,8461.108825
54,10,C,North,Yes,High,3418.875305,28.86665892,25.02645629,6,1,4,Subscribed,104.3830066,11095.75164
50,3,C,West,No,Low,1738.796961,25.00343957,35.76451345,4,1,5,Subscribed,104.9876737,11246.91842
45,2,D,East,No,Medium,1202.929559,11.04147302,14.91444032,6,2,3,Not_Subscribed,131.5490656,17887.2664
26,6,C,East,Yes,High,3361.731471,6.700932852,31.84970575,6,0,3,Subscribed,98.09408935,9523.522338
29,4,A,West,Yes,High,3196.859523,12.92260344,34.52756352,4,1,5,Not_Subscribed,105.5804305,11395.10763
22,6,D,East,No,Low,1307.102046,11.66986374,47.0732981,4,4,7,Subscribed,112.1579302,13039.48255
45,2,B,West,Yes,High,3673.126155,17.648145,22.29181197,5,1,7,Subscribed,103.7321825,10933.04562
52,4,B,South,Yes,Low,2548.273963,24.44319775,17.21647371,9,4,4,Subscribed,91.07132771,7767.831927
22,9,D,East,No,Low,3504.922662,26.45807347,21.04572039,5,1,2,Subscribed,103.8817999,10970.44996
51,10,C,North,Yes,Medium,4268.151859,26.12160214,16.634315,6,1,5,Not_Subscribed,121.472635,15368.15875
63,5,C,West,No,Low,1263.777929,13.99188903,43.36657358,9,1,5,Not_Subscribed,79.46969401,4867.423503
51,2,B,North,No,High,586.151906,22.18085859,45.48639295,3,1,4,Not_Subscribed,100.91255216895318,10664.84837
30,3,B,North,No,Low,4005.961639,12.82085494,33.20216578,10,1,4,Not_Subscribed,85.9975837,6499.395925
56,7,A,East,No,High,3243.638413,6.522638581,42.21294946,7,0,5,Not_Subscribed,123.9009326,15975.23314
59,6,C,West,Yes,Low,3648.378063,22.53913164,31.33958381,6,2,4,Not_Subscribed,69.5362619,2384.065476
62,4,A,South,Yes,Medium,4271.697387,5.245688814,29.04888352,5,0,1,Subscribed,88.82156305,7205.390764
31,2,B,North,Yes,Medium,4112.649207,15.22956469,26.66962381,5,3,4,Subscribed,107.5442375,11886.05938
28,7,B,North,No,Low,4824.140661,13.23448173,26.89609009,9,1,3,Not_Subscribed,131.3104806,17827.62015
59,6,B,South,Yes,Low,2911.707855,22.33443846,14.52198444,7,4,6,Subscribed,98.68499478,9671.248695
55,7,B,West,No,Low,2698.230347,24.15613682,32.64254764,7,1,4,Not_Subscribed,88.89600947,10193.947060490147
21,7,A,East,No,Medium,2308.4924,12.6023659,29.5966609,5,2,5,Not_Subscribed,137.6231414,19405.78535
50,3,B,North,Yes,Low,1191.609693,25.29067536,37.45360724,2,4,4,Subscribed,71.03972199,2759.930498
24,3,D,East,Yes,Low,3076.732548,12.34791901,30.93523496,5,0,2,Not_Subscribed,56.02388087,-994.0297831
58,4,C,West,No,High,1746.556359,16.158159,28.37296298,4,2,3,Subscribed,108.800289,12200.07225
25,5,B,South,No,Medium,4645.883805,23.17546318,21.2880697,7,2,3,Not_Subscribed,89.95891551,10193.947060490147
54,2,C,East,No,Medium,3124.358619,22.32300573,30.72153237,3,1,5,Not_Subscribed,79.57534366,4893.835914
27,4,B,West,No,Low,3167.780812,29.68421181,37.38237231,3,3,9,Not_Subscribed,114.1671289,13541.78224
60,7,A,East,Yes,Low,2097.160974,10.62902561,18.56661009,6,3,4,Subscribed,104.8760143,11219.00357
32,5,C,East,Yes,High,733.9520839,21.55794784,30.87473754,3,2,5,Subscribed,88.71842739,7179.606846
55,6,A,North,Yes,Low,642.8469442,20.24204771,32.33042952,5,4,6,Subscribed,100.91255216895318,3598.478007
32,4,B,East,No,Medium,2405.008149,27.87746136,22.81935216,3,1,6,Subscribed,117.4491466,14362.28664
22,9,D,North,No,High,880.5442014,8.909053541,24.12143695,8,2,6,Not_Subscribed,113.0040236,13251.00589
46,2,D,West,Yes,Medium,3230.8113,23.79495409,32.30610849,3,4,4,Subscribed,98.01648272,9504.120681
